title,description,source,date_of_publication,category,author,link
Florida’s First HBCU Just Recorded Its Highest Fall Enrollment In Over 20 Years,"Edward Waters University (EWU), Florida’s first Historically Black College and University (HBCU), recorded its highest fall enrollment in more than two decades after Fall 2026 registration closed. Amid a historic period of institutional growth, expanded academic offerings, and continued investment in the student experience, EWU welcomed 1,281 students as registration closed on Friday, Aug. 14,… Continue reading Florida’s First HBCU Just Recorded Its Highest Fall Enrollment In Over 20 Years",afrotech.com,2026-08-31,Education,ShaCamree Gowdy,https://afrotech.com/edward-water-university-hbcu-record-enrollment-florida
Will There Be A Federal Mandate Requiring Surveillance Tech In New Cars?,"There is controversy around the launch of surveillance technology in new U.S. vehicles. NBC Chicago reports that, in 2021, a federal mandate requiring surveillance in new vehicles was enacted to address drunk driving. Thirty-two people are killed daily by a drunk driver, according to the National Highway Traffic Safety Administration. Smart Eye is one of… Continue reading Will There Be A Federal Mandate Requiring Surveillance Tech In New Cars?",afrotech.com,2026-08-31,Technology,Samantha Dorisca,https://afrotech.com/will-there-be-a-federal-mandate-requiring-surveillance-tech-in-new-cars
Here’s How Much Dolly Parton Made From Whitney Houston’s Rendition Of ‘I Will Always Love You’ And Invested Back Into The Community,"It would be hard to consider the legacy of the late Dolly Parton without “I Will Always Love You.” The singer and songwriter, who was born in the Smoky Mountains of Tennessee, wrote the song in 1973, and it was released the following year as the second single from her 13th solo studio album, “Jolene,”… Continue reading Here’s How Much Dolly Parton Made From Whitney Houston’s Rendition Of ‘I Will Always Love You’ And Invested Back Into The Community",afrotech.com,2026-08-31,Business,Samantha Dorisca,https://afrotech.com/dolly-parton-invested-royalties-from-whitney-houstons-i-will-always-love-you
"AMP, The Streaming Group That Includes Kai Cenat, Fanum, ImDavisss, And More, Purchases Neighborhood","AMP is proof that if you want to go fast, go alone, and if you want to go far, go together. Who Is AMP? The streaming collective, which stands for “Any Means Possible,” comprises ImDavisss, Fanum, Agent00, Duke Dennis, Kai Cenat, and ChrisNxtDoor, as previously reported by AFROTECH™. The members were all creating content separately… Continue reading AMP, The Streaming Group That Includes Kai Cenat, Fanum, ImDavisss, And More, Purchases Neighborhood",afrotech.com,2026-08-31,Business,Samantha Dorisca,https://afrotech.com/amp-the-streaming-group-purchases-neighborhood-called-the-hill
Target Apologizes For ‘Offensive’ Children’s Halloween Costume Amid Scrutiny Of DEI Rollback,"Target has found itself at the center of controversy over a children’s Halloween costume. It has since removed it from its website, issuing a public apology after critics called the product’s imagery racially insensitive. The image on Target’s website showed a Black child modeling the costume in a pose that critics said evoked racist imagery… Continue reading Target Apologizes For ‘Offensive’ Children’s Halloween Costume Amid Scrutiny Of DEI Rollback",afrotech.com,2026-08-28,Business,ShaCamree Gowdy,https://afrotech.com/target-offensive-halloween-costume-dei-rollbacks
"Uncle Nearest, Which Is Accused Of Being Over $108M In Debt, Receives Trial Dates","A court date has been set for a dispute between Uncle Nearest and its lender. Uncle Nearest is a whiskey brand that has attracted investor support and numerous customers since its 2017 founding by Fawn Weaver and her husband, Keith. The company honors the legacy of “Uncle Nearest” Green, the first known Black master distiller… Continue reading Uncle Nearest, Which Is Accused Of Being Over $108M In Debt, Receives Trial Dates",afrotech.com,2026-08-28,Business,Samantha Dorisca,https://afrotech.com/uncle-nearest-which-is-under-receivership-heading-to-trial-in-october-2027
The Doux Continues Commitment To Black Beauty With Its Foray Into Tech Through Roblox Gaming Experience,"The Doux is bringing beauty and gaming together. Known for its hair care products, husband-and-wife team Maya and Brian Smith launched The Doux with a commitment to meeting consumers wherever culture is created. Now, they are bringing that same sentiment to the gaming space through the launch of My Salon Empire on Roblox. “For me,… Continue reading The Doux Continues Commitment To Black Beauty With Its Foray Into Tech Through Roblox Gaming Experience",afrotech.com,2026-08-28,Gaming,Shanique Yates,https://afrotech.com/the-doux-launches-roblox-my-salon-empire-game
"Drake Sells Majority Stake In OVO To The Same Group With Ownership Of Shaquille O’Neal’s, Kevin Hart’s, And Muhammad Ali’s Likeness","Authentic Brands Group has acquired a majority stake in the intellectual property of October’s Very Own (OVO), the lifestyle brand co-founded by Drake. According to Authentic Brand’s press release, Drake will retain a significant ownership stake and continue shaping OVO’s creative vision alongside the company.",afrotech.com,2026-08-28,Business,Josh Rodgers,https://afrotech.com/ovo-acquired-by-authentic-brand-group
Inside Law Roach’s Net Worth And Career Milestones,"Law Roach did not follow the traditional path into high fashion. Before becoming the creative force behind some of Hollywood’s most discussed red carpet moments, the Chicago native built his reputation by selling vintage clothing. Thanks to his extensive research and his understanding of how clothing could reshape a celebrity’s public image, Law climbed the… Continue reading Inside Law Roach’s Net Worth And Career Milestones",afrotech.com,2026-08-28,Entertainment,Precious Gibson,https://afrotech.com/law-roach-net-worth
"Unrivaled, Co-Founded By Napheesa Collier, Jumps To $650M Valuation After Recent Fundraise","Unrivaled’s Series C fundraise has surpassed its initial $100 million target and is now oversubscribed, valuing the league at $650 million. Inner Circle Sports represented Unrivaled in the fundraise, which Ten Pillars Sports Fund led (backed by UC Investments), according to a news release shared with AFROTECH™. The Series C round includes investments from several… Continue reading Unrivaled, Co-Founded By Napheesa Collier, Jumps To $650M Valuation After Recent Fundraise",afrotech.com,2026-08-27,Business,ShaCamree Gowdy,https://afrotech.com/unrivaled-womens-basketball-league-series-c-funding
Why Rod Wave Believes His Best Investment Was Starting His Touring Company,"Rod Wave has revealed his best investment. The St. Petersburg, FL, rapper has more than 32 billion streams on Spotify alone. His albums have also reached No. 1 on the Billboard 200 several times, including “Nostalgia” (2023), “Beautiful Mind” (2022) and “SoulFly” (2021), Lobby Observer reports. He is set to release his next album, “Don’t… Continue reading Why Rod Wave Believes His Best Investment Was Starting His Touring Company",afrotech.com,2026-08-27,Technology,Samantha Dorisca,https://afrotech.com/rod-wave-says-his-best-investment-has-been-his-touring-company
Nick Cannon Says Estate Planning And Legacy Go Hand In Hand — ‘I Got A Lot Of Kids To Leave Stuff To’,"Nick Cannon wants to ensure his children are set up for lifelong financial security when he’s gone. When it comes to building generational wealth, it’s not just about creating businesses, accumulating assets, or securing ownership. It’s also about being strategic about what happens to that wealth after death and ensuring it is protected and passed down… Continue reading Nick Cannon Says Estate Planning And Legacy Go Hand In Hand — ‘I Got A Lot Of Kids To Leave Stuff To’",afrotech.com,2026-08-27,Business,Samantha Dorisca,https://afrotech.com/nick-cannon-says-estate-planning-and-legacy-go-hand-in-hand
Steve Harvey Reveals One Of His ‘Smartest Investments’ And Confirms ‘It’s A Crazy Good Investment’ Based Off His Experience,"Steve Harvey is breaking down why insurance has been one of his wisest investments. Harvey is a prominent businessman with an estimated net worth of $45 million, according to Forbes. His wealth has come from a slew of ventures, from comedy tours to hosting game shows “Family Feud” and “Celebrity Family Feud.” View this post… Continue reading Steve Harvey Reveals One Of His ‘Smartest Investments’ And Confirms ‘It’s A Crazy Good Investment’ Based Off His Experience",afrotech.com,2026-08-27,Business,Samantha Dorisca,https://afrotech.com/steve-harvey-reveals-one-of-his-smartest-investments-and-confirms-its-a-crazy-good-investment-based-off-his-experience
Meet The 7-Year-Old Who Just Completed A Robotics Program At MIT,"The future is limitless for seven-year-old Jules Zion. Zion recently completed a robotics program at MIT. His mother, Kiki Ayers, who founded Ayers Publicity and the nonprofit My Best Kid Life, said she was surprised by his interest in robotics. However, she always encouraged Zion to be multi-faceted, which is reflected in his endeavors such… Continue reading Meet The 7-Year-Old Who Just Completed A Robotics Program At MIT",afrotech.com,2026-08-27,Education,Samantha Dorisca,https://afrotech.com/jules-zion-completed-a-robotics-program-at-mit
"After Nafees Norris Became The First Black Man To Earn A Degree In Biopharmaceutical Process Engineering, He Set Out To Empower Youth In STEM","Nafees Norris has turned a historic feat into a call to action. Norris is a graduate of Neumann University with a bachelor’s degree in biology (2020), followed by a master’s degree in biopharmaceutical engineering, bioengineering, and biomedical engineering from Thomas Jefferson University (2021), according to his LinkedIn profile.",afrotech.com,2026-08-26,Technology,Samantha Dorisca,https://afrotech.com/nafees-norris-empowering-youth-in-stem
"After Building A $100M Haircare Brand, Nancy Twine Is Taking A Different Approach With A New One","Entreprenuer Nancy Twine is on to her next brainchild. As AFROTECH™ previously reported, the board member and investor is the founder of Briogeo Hair Care and went on to scale the natural haircare brand to a $100 million venture. It was later acquired by Wella Co. in 2022, and she stepped down as CEO in… Continue reading After Building A $100M Haircare Brand, Nancy Twine Is Taking A Different Approach With A New One",afrotech.com,2026-08-26,Business,Samantha Dorisca,https://afrotech.com/nancy-twine-is-taking-a-different-approach-with-soulstice
Kwanza Jones Becomes First Black Woman Majority Owner Of An MLB Team In $3.9B San Diego Padres Deal,"Kwanza Jones has made history with her investment in baseball. Jones and her husband José E. Feliciano are the new owners of the Padres, per the MLB. Investing in the team was a no-brainer for the couple. As AFROTECH™ previously reported, the Seidler family agreed to sell the Padres to Jones and Feliciano in a… Continue reading Kwanza Jones Becomes First Black Woman Majority Owner Of An MLB Team In $3.9B San Diego Padres Deal",afrotech.com,2026-08-26,Business,Samantha Dorisca,https://afrotech.com/kwanza-jones-becomes-first-black-woman-majority-mlb-owner
The 10 Best Texas Tech Conferences,"While coastal staples like New York, San Francisco and Las Vegas remain popular convention hubs, Texas offers a compelling alternative for industry events. Driven by the thriving commercial ecosystems of Austin, Dallas and Houston, the state naturally attracts diverse tech sectors spanning software engineering, health tech and artificial intelligence. Attending these top Texas tech conferences… Continue reading The 10 Best Texas Tech Conferences",afrotech.com,2026-08-26,Career,Dorian Smith-Garcia,https://afrotech.com/texas-tech-conferences-2026
Jamie Foxx Reveals His Daughter Corinne Runs His Production Company,"Jamie Foxx and his daughter are a working duo. Corinne Foxx was 10 years old and attending the Oscars when she recognized her father’s star power, who at the time was being honored for his performance in “Ray,” she mentioned in an interview on the “Baby, This is Keke Palmer” podcast. She continued to champion… Continue reading Jamie Foxx Reveals His Daughter Corinne Runs His Production Company",afrotech.com,2026-08-26,Business,Samantha Dorisca,https://afrotech.com/jamie-foxx-reveals-his-daughter-corinne-runs-his-production-company
