title,description,source,date_of_publication,category,author,link
Nolan Wells Family To Investigate Distress Call Made By His Friends,The State Medical Examiner’s Office announced that it has completed its autopsy of Nolan Wells’s body. A grand jury will review the findings.,newsone.com,2026-07-31,Nation,,https://newsone.com/6867946/nolan-well-family-investigate-distress-call-recording/
Black Teenager Joniah Walker Found Alive After Being Missing For 4 Years,"Joniah Walker went missing in June 2022 when she was 15-years-old, after going to meet a man she had been talking to online for years.",newsone.com,2026-07-31,Crime,,https://newsone.com/6867924/black-teen-joniah-walker-found-alive/
New Round Of Trump Polls Shows He's Becoming Even More Unpopular,"It’s just another sad day for Donald Trump, the president who has made his quest for popularity his entire personality.",newsone.com,2026-07-31,Nation,,https://newsone.com/6867921/trump-polls-show-even-more-unpopular/
5 Things We Learned From Barack Obama’s 2026 Summer Playlist,"Obama’s 2026 summer playlist reflects his eclectic taste, featuring legends, rising stars, and a Drake co-sign.",newsone.com,2026-07-31,Celebrity News,,https://newsone.com/6867956/5-things-barack-obama-summer-playlist-2026/
Urban League Finds Trump Hinders Black People’s Economic Prospects,The Urban League’s “State of Black America” report addresses the economic impact the Trump administration’s attacks on DEI have had on Black people.,newsone.com,2026-07-31,Business &Amp; Economy,,https://newsone.com/6867992/urban-league-trump-hinders-black-economic-progress/
The WNBA Is Allowing Its Arenas To Become Political Battlegrounds,The five-game suspension of a Seattle Storm co-owner highlights the deep imbalance in how the WNBA administers discipline.,newsone.com,2026-07-31,Basketball,,https://newsone.com/6867996/wnba-politics-sophie-cunningham-caitlin-clark/
"No Justice For Black Woman Who Was Raped, Impregnated By Teacher","Nancy Alexander, who attended John Farren Elementary School on Chicago’s South Side during the late 1970s and early ’80s, was raped and impregnated by Richard Neff.",newsone.com,2026-07-31,Crime,,https://newsone.com/6867955/nancy-alexander-raped-impregnated-by-richard-neff/
Elaine Chao Photo Casts Doubt On Mitch McConnell Proof-Of-Life Pics,Recently released photos of Elaine Chao have people questioning the timeline and authenticity of everything coming from the Mitch McConnell camp.,newsone.com,2026-07-31,Nation,,https://newsone.com/6867993/elaine-chao-mitch-mcconnell-photo-proof/
Trump Considers Pulling Todd Blanche Nomination For Attorney General,"Trump said Thursday he was willing to end Blanche’s nomination, but keep him on as acting attorney general and re-nominate him later, when Sens. John Cornyn and Thom Tillis are out of the way.",newsone.com,2026-07-31,Nation,,https://newsone.com/6867850/trump-may-pull-todd-blanche-nomination-attorney-general/
What's Inside Mayor Zohran Mamdani's 'N.Y.C. Groceries' Program? Here's What We Know,NYC launches 30% discounted grocery stores to make food more affordable for all residents.,newsone.com,2026-07-30,News,,https://newsone.com/6867803/mayor-zohran-mamdani-nyc-groceries-program-explained/
Shiloh Hendrix Gets Slap On The Wrist After Attack On Black Child,"An attorney for Shiloh Hendrix argued that her use of the n-word was wrong, but not illegal, and said jurors shouldn’t consider the child’s autism, as it was only meant to draw their sympathy.",newsone.com,2026-07-30,Crime,,https://newsone.com/6867836/shiloh-hendrix-attack-black-child-no-consequences/
Nolan Wells: Attorney Sends Letters Announcing Potential Civil Suit,The letters were sent to the families of the friends that Nolan Wells was last seen with before his mysterious death earlier this month.,newsone.com,2026-07-30,Nation,,https://newsone.com/6867845/nolan-wells-potential-civil-suit/
DA Responds To Public Outrage Over Racial Profiling With Racism,Lycoming County District Attorney Tom Marino is being urged to resign after he spewed racist stereotypes about Black people in an interview where he was asked about racial profiling.,newsone.com,2026-07-30,Civil Rights &Amp; Social Justice,,https://newsone.com/6867801/tom-marino-racial-profiling-racism-resign/
Black Teen Who Previously Protected Girl From Harassment Fatally Shot,"Da’Jon Anthony Hayes-Burr, 15, was honored in April after he was stabbed while protecting a 12-year-old girl who was being sexually harassed by a grown man.",newsone.com,2026-07-30,Crime,,https://newsone.com/6867758/dajon-anthony-hayes-burr-killed-louisville/
6 Things To Know About The Alleged Kappa Alpha Psi Fraternity Hazing Incident,Kappa Alpha Psi hazing incident leads to felony charges against 3 suspects for severe injuries to 2 victims over 4 days of abuse.,newsone.com,2026-07-30,Crime,,https://newsone.com/6867770/kappa-alpha-psi-fraternity-hazing-incident/
Heads Up: The Trump Administration Wants Your Private Medical Records,The Consumer Product Safety Commission has demanded that hospitals send them private medical data. Kinda weird for an agency focused on product recalls.,newsone.com,2026-07-30,Nation,,https://newsone.com/6867759/trump-admin-cpsc-wants-private-medical-records/
Inexperienced Trump Loyalist Is New Director Of National Intelligence,"In a 51-to-47 vote that fell along party lines, the Senate confirmed Manhattan U.S. Attorney Jay Clayton as the new intelligence director.",newsone.com,2026-07-30,Nation,,https://newsone.com/6867711/trump-loyalist-jay-clayton-national-intelligence/
Dr. Anthony Fauci Pleads The Fifth During Hearing Over COVID Response,Sen. Rand Paul led the Senate hearing that was mostly spent attacking Dr. Anthony Fauci over his response to the COVID-19 pandemic.,newsone.com,2026-07-29,Nation,,https://newsone.com/6867689/dr-anthony-fauci-pleads-fifth-senate-covid-hearing/
Andy Beshear Writes Another Sternly Worded Letter To Mitch McConnell,"Beshear’s sternly worded letter might appear to show that he has taken the gloves off, those gloves are still on snug, as Beshear, like the rest of his party, is still playing nice.",newsone.com,2026-07-29,Nation,,https://newsone.com/6867635/andy-beshear-mitch-mcconnell-sternly-worded-letter/
8 Black Fantasy Books To Read After ‘Children Of Blood And Bone’,"Black fantasy books showcase diverse heroes, powerful mythology, and stories that celebrate African history and culture.",newsone.com,2026-07-29,Books,,https://newsone.com/6867661/black-fantasy-books-every-family-should-read/
Kim Davis Accused Of Hiding Inheritance To Avoid Paying $565K Judgment,"In 2015, Davis, who worked as a county clerk in Eastern Kentucky at the time, made national headlines for ignoring the SCOTUS decision and refusing to issue licenses to gay couples.",newsone.com,2026-07-29,Civil Rights &Amp; Social Justice,,https://newsone.com/6867692/kim-davis-hid-inheritance-lawsuit/
EEOC Sued For Halting Federal Sexual Harassment Case,"Under the Trump administration, the Equal Employment Opportunity Commission has abandoned investigating discrimination and workplace sexual harassment.",newsone.com,2026-07-29,Civil Rights &Amp; Social Justice,,https://newsone.com/6867652/eeoc-sued-for-halting-federal-sexual-harassment-case/
"Trump, Once Again, Wants SCOTUS To Overturn $83M Defamation Judgment","An appellate court rejected Trump’s request last September, yet his attorneys are relying on the same argument to try and sway the Supreme Court.",newsone.com,2026-07-29,Nation,,https://newsone.com/6867601/donald-trump-scotus-e-jean-carroll-defamation-judgment/
The Bass Reeves Gun Club And The Rise Of Black Gun Ownership,"The Bass Reeves Gun Club is becoming a beacon of Black self-determination, fostering a community of armed citizens committed to their own protection and civil rights.",newsone.com,2026-07-29,Civil Rights &Amp; Social Justice,,https://newsone.com/6867550/bass-reeves-gun-club-black-gun-ownership/
Fake ICE Agents Are Accomplices To Trump’s Racial Terror Campaign,ICE has made legitimate law enforcement look so much like criminal abduction in broad daylight that private predators are now able to reproduce state terror almost perfectly.,newsone.com,2026-07-29,Civil Rights &Amp; Social Justice,,https://newsone.com/6867624/fake-ice-agents-trump-racial-terror/
Howard University's Enrollment Controversy Highlights Black Colleges Are Under Financial Pressure: What's Really Happening At HBCUS Right Now,"HBCUs face mounting financial challenges, with Howard University’s enrollment controversy highlighting broader nationwide issues.",newsone.com,2026-07-29,Education,,https://newsone.com/6867606/howard-university-enrollment-controversy-financial-crisis-facing-hbcus/
Dream Defenders Calls Out SHEIN For Stealing Assata Shakur Image,"Dream Defenders is a Black-led, feminist, socialist, abolitionist, and internationalist political formation fighting for a world without prisons, police, capitalism and imperialism.",newsone.com,2026-07-28,Nation,,https://newsone.com/6867569/dream-defenders-shein-assata-shakur-theft/
Nolan Wells: Legacy News Outlets Seems To Be Victim Blaming,"Several news outlets are reporting that Wells, 18, had been “drinking heavily” prior to his death, according to witnesses, and for many of our Caucasian counterparts, that’s all they needed to hear.",newsone.com,2026-07-28,Nation,,https://newsone.com/6867538/nolan-wells-legacy-news-outlets-victim-blaming/
6 Disturbing Takeaways From D4vd's Preliminary Hearing,D4VD’s preliminary hearing revealed troubling details about his alleged involvement in the murder of 14-year-old Celeste Rivas Hernandez.,newsone.com,2026-07-28,Crime,,https://newsone.com/6867518/d4vd-preliminary-hearing-disturbing-takeaways/
QTNA: Where In The World Is Senator Mitch McConnell?,"Mitch McConnell released a second “proof-of-life” photo that is as baffling as the first, and no one believes he is still alive.",newsone.com,2026-07-28,Nation,,https://newsone.com/6867490/mitch-mcconnell-releases-2nd-proof-of-life-photo/
Tuskegee University Bans Bonnets And Du-Rags On Campus. Let's Discuss,"Tuskegee’s new dress code policy is part of a larger policy that, to its credit, does have practical applications as well.",newsone.com,2026-07-28,Nation,,https://newsone.com/6867445/tuskegee-university-bans-bonnets-du-rags/
The WNBA All-Star Weekend Was Pure Magic With Chaos Mixed In,"From a record-setting crowd to Obama photo ops and Cathy Engelbert dodging accountability, this All-Star weekend was one for the books.",newsone.com,2026-07-28,Basketball,,https://newsone.com/6867495/wnba-all-star-weekend-recap/
Trump Administration Asks Supreme Court To Rule On Mail-In Ballots EO,President Donald Trump’s executive order placing significant restrictions on mail-in ballots has already been blocked by several federal judges.,newsone.com,2026-07-28,Nation,,https://newsone.com/6867517/trump-admin-supreme-court-mail-in-ballots/
3 Meteor Showers Will Light Up The Night Soon: Here's When And Where To Watch,"Three meteor showers light up the sky this week, with the Perseids offering the best viewing conditions.",newsone.com,2026-07-27,News,,https://newsone.com/6867407/meteor-showers-when-and-where-to-watch/
"Juliana Nzita: 2 Months Later, Still No Answers In Hanging","When Juliana Nzita was found hanging from a tree in Charlotte, North Carolina in early May, police were quick to rule her death a suicide.",newsone.com,2026-07-27,Civil Rights &Amp; Social Justice,,https://newsone.com/6867419/juliana-nzita-hanging-still-no-answers/
David Jonsson Is The New Black Panther. People Have Feelings About It,"Kevin Feige revealed that Coogler couldn’t contain his excitement when he revealed that “he found his guy,” and they have been sitting on this news for about five to six months.",newsone.com,2026-07-27,Film,,https://newsone.com/6867449/david-jonsson-new-black-panther-casting-reactions/
Appeals Court Upholds Block On Trump’s Mail-In Voting Executive Order,"President Donald Trump’s crusade against mail-in voting has consistently failed, with several courts blocking his attempts to restrict the practice.",newsone.com,2026-07-27,Nation,,https://newsone.com/6867418/appeals-court-upholds-block-trump-mail-in-voting/
Report: Fake Masked 'ICE' Agents Assault Woman In Oregon,"The victim was pulled over by three men in an unmarked SUV with blue and red lights but no license plates on Friday, July 17 near Woodburn, Oregon.",newsone.com,2026-07-27,Crime,,https://newsone.com/6867384/fake-ice-agents-assault-oregan-woman/
Cyclospora: Could Deadlier Foodborne Illnesses Follow?,"The Trump administration has cut billions in food safety funds and ended mandatory food screenings for foodborne viruses, including Cyclospora.",newsone.com,2026-07-27,Nation,,https://newsone.com/6867433/cyclospora-deadlier-foodborne-illnesses/
Martell Mixes It Up At Tales Of The Cocktail 2026 In The Big Easy,"The Big Easy is practically a sauna in July, but that didn’t keep Martell from keeping the vibes extra cool during the famed Tales of the Cocktail convention.",newsone.com,2026-07-24,Culture,,https://newsone.com/6867303/martell-tales-of-the-cocktail-2026/
"Nolan Wells Autopsy Results Will Be Withheld Until Grand Jury Sees Them First, DA Says","The autopsy report of Nolan Wells’ death has been completed, but it will be withheld until a grand jury can review it.",newsone.com,2026-07-24,Civil Rights &Amp; Social Justice,,https://newsone.com/6867302/nolan-wells-autopsy-results-grand-jury/
Sean 'Diddy' Combs In Solitary Confinement After Alleged Prison Fight In New Jersey,"According to ABC News, Sean “Diddy” Combs got in a fight with an inmate while in federal lockup in New Jersey’s FCI Ft. Dix.",newsone.com,2026-07-24,Celebrity,,https://newsone.com/6867289/sean-diddy-combs-solitary-confinement-prison-fight-new-jersey/
Daryl Martinez Lowry: Black 13-Year-Old Allegedly Stabbed Then Drowned By White Teen Near Foster Home,A 13-year-old Black boy named Daryl Martinez Lowry was allegedly stabbed and drowned by a white teen near his foster home.,newsone.com,2026-07-24,Crime,,https://newsone.com/6867265/daryl-martinez-lowry-stabbed-then-drowned/
Black Man Killed By Madison Cop Identified As Protests Around the City Continue To Intensify,"The shooting victim has been identified as 38-year-old Corey Ruiz, who was reportedly unhoused at the time of his death.",newsone.com,2026-07-24,Civil Rights &Amp; Social Justice,,https://newsone.com/6867243/corey-ruiz-black-man-killed-by-madison-cop-identified-as-protests-intensify/
3 US Airports Opting Into Privatized Security Screenings,The voluntary Gold+ program will be implemented throughout 2027 and will place control of airport security screenings with private firms.,newsone.com,2026-07-24,Nation,,https://newsone.com/6867252/us-airports-opting-into-privatized-security-screenings-tsa/
"Protests Erupt In Madison, Wisconsin, After Officer Fatally Shoots Man Who Allegedly 'Fled On A Bicycle'","A man was shot and killed by a police officer in Madison, Wisconsin and the local police say the victim injured the cop who killed him.",newsone.com,2026-07-23,Nation,,https://newsone.com/6867127/protests-madison-wisconsin-after-officer-fatally-shoots-man/
Top 3 Stories From Arizona’s Primaries,"Election denier Andy Biggs secured the Republican nomination for governor, and democratic socialist Kai Newkirk fell short in his primary.",newsone.com,2026-07-23,Nation,,https://newsone.com/6867151/top-3-stories-from-arizonas-primaries/
"House Passes $1 Trillion Defense Bill, Which Includes 'Department Of War' Name Change And Parts Of SAVE Act","The House approved a $1.15 trillion defense policy bill by a 216-212 vote, with the vote mostly along party lines.",newsone.com,2026-07-23,Politics,,https://newsone.com/6867155/house-passes-defense-bill-department-of-war-name-change-save-act/
'Freedom Table' With Rashad Robinson: From Presence To Power,"On this Freedom Table, Alicia Garza talks to LaTosha Brown and myself about power that explores many of the themes found in my upcoming book.",newsone.com,2026-07-23,Civil Rights &Amp; Social Justice,,https://newsone.com/6867179/freedom-table-with-rashad-robinson-building-real-change/
New Report Finds National Homicide Rate Trending To Be Lowest In A Century,"Homicide rates decline across US, but some cities buck the trend. Factors behind changes vary by political affiliation.",newsone.com,2026-07-23,News,,https://newsone.com/6867195/new-report-finds-national-homicide-rate-trending-to-be-lowest-in-a-century/
Trump Admin Seeks To Utilize 'Alien Terrorist Removal Court' That Hasn't Been Active Since It Was Created In 1996,"Trump has found a new way of getting around due process: the Alien Terrorist Removal Court (ATRC), which hasn’t been used since 1996.",newsone.com,2026-07-23,Nation,,https://newsone.com/6867180/trump-admin-alien-terrorist-removal-court-hasnt-been-active-since-1996/
d4vd Murder Case: Preliminary Hearing Begins For Singer Accused Of Killing 14-Year-Old Celeste Rivas,Singer d4vd faces murder charges over 2025 death of 14-year-old Celeste Rivas Hernandez; preliminary hearing reveals gruesome details.,newsone.com,2026-07-22,Crime,,https://newsone.com/6866972/d4vd-murder-trial-preliminary-hearing-begins-for-singer/
"GOP Grills Smithsonian Director Over Exhibits On Black History, Gender And Other Things Republicans Are Afraid Of","GOP lawmakers attack Smithsonian for exhibits on Black history, gender, and trans people, claiming ‘woke ideology’ is being forced on visitors.",newsone.com,2026-07-22,Nation,,https://newsone.com/6867077/gop-grills-smithsonian-director-black-history-gender/
Trump Wants Court To Force E. Jean Carroll To Return $5.6M He Paid Her For Sexual Assault Judgment,"When it comes to E. Jean Carroll, President Donald Trump keeps trying to get rulings and judgements overturned.",newsone.com,2026-07-22,Nation,,https://newsone.com/6867054/trump-e-jean-carroll-return-money-he-paid-sexual-assault-judgment/
55 Books Every Black Teen Should Read,There aren’t many life skills more important to a child than learning how to read. Here are 50 books every Black teen should read.,newsone.com,2026-07-22,Books,,https://newsone.com/playlist/books-every-black-teen-should-read/
"RFK Jr. Says Cyclospora Outbreak Is 'Under Control' Lol, Sure Dog",HHS Secretary Robert F. Kennedy Jr. has defended the changes he’s made to the FDA that ended mandatory reporting of cyclospora findings.,newsone.com,2026-07-22,Nation,,https://newsone.com/6867039/rfk-jr-says-cyclospora-outbreak-is-under-control-lol-sure-dog/
Nolan Wells Independent Autopsy Findings: Here's What We Know,"The family’s independent autopsy of Nolan Wells has revealed new details about his death, offering more insight.",newsone.com,2026-07-22,Nation,,https://newsone.com/6867021/nolan-wells-independent-autopsy-findings-heres-what-we-know/
