title,description,source,date_of_publication,category,author,link
Model Nara Smith Now Says She Isn’t A Tradwife—But TikTok Isn’t Buy It,"Smith has been known as one of the biggest tradwife content creators on TikTok, but after a recent podcast appearance, the influencer appears to be backpedaling against every idea that made her a household name.",theroot.com,2026-07-31,Entertainment,Mahalia Otshudy,https://www.theroot.com/model-nara-smith-now-says-she-isnt-a-tradwife-but-tikto-2000118923
Inside the ‘Children of Blood & Bone’ Movie Deal Nightmare,"Tomi Adeyemi is once again speaking out against the upcoming film adaptation of her book, ‘Children of Blood and Bone.’ Here’s how this exciting news turned into a whole heap of drama.",theroot.com,2026-07-31,Entertainment,Shanelle Genai,https://www.theroot.com/inside-the-children-of-blood-bone-movie-deal-nightmar-2000118735
Afroman Now Suing Ohio Deputy Who Accused Him of Defamation in Latest Legal Twist,"After defeating Ohio sheriff’s deputies in court over his viral raid videos, Afroman is now suing one deputy for malicious prosecution.",theroot.com,2026-07-31,Criminal Justice,Phenix S Halley,https://www.theroot.com/afroman-now-suing-ohio-deputy-who-accused-him-of-defama-2000118898
Wisconsin Governor’s Race Takes Unexpected Turn After Democrat Mandela Barnes Withdraws,"Mandela Barnes exits Wisconsin’s governor race, leaving Democrats with a wide-open primary and a new battle for the nomination.",theroot.com,2026-07-31,Politics,Phenix S Halley,https://www.theroot.com/wisconsin-governor-s-race-takes-unexpected-turn-after-d-2000117586
What We Can Expect From LeBron James’ New Docuseries,LeBron is heading to the 76ers—and an ESPN documentary crew is capturing it all. Here’s what to expect from King James’ final NBA chapter.,theroot.com,2026-07-31,Sports,Rashad Grove,https://www.theroot.com/what-we-can-expect-from-lebron-james-new-docuseries-2000118902
Black Dynasties: How These Iconic Families Build Generational Wealth,"Ahead of Black Business Month, meet the Black families who transformed talent, creativity and determination into lasting businesses, cultural influence, and generational wealth across industries.",theroot.com,2026-07-31,News,Phenix S Halley,https://www.theroot.com/black-dynasties-how-these-iconic-families-build-genera-2000118911
Inside the Escape of an $11M Prison Con Artist,"Federal agents continue searching for Arthur Lee Cofield Jr., accused of masterminding multimillion-dollar fraud from prison before escaping in May.",theroot.com,2026-07-31,Crime,Phenix S Halley,https://www.theroot.com/inside-the-escape-of-an-11m-prison-con-artist-2000118979
The Most Iconic Fictional Black Businesses We Wish Were Real,"From “Moesha’s” The Den to Nipsey’s from “Martin,” we’re throwing it back to the ultimate fictional Black-owned spots on screen for Black Business Month!",theroot.com,2026-07-31,Entertainment,Angela Wilson,https://www.theroot.com/the-most-iconic-fictional-black-businesses-we-wish-were-2000118953
A Running List of Everything President Trump Is Planning to Name After Himself,"From $100 bills with Trump’s signature on it to renaming buildings in his honor, here’s everything President Trump has named or renamed after himself.",theroot.com,2026-07-31,News,Phenix S Halley,https://www.theroot.com/a-running-list-of-everything-president-trump-is-plannin-2000084164
Professor: Why Are Our Gospel Icons Now Performing on the Las Vegas Strip?,OPINION: Confusing a Las Vegas payday with divine favor proves Christians have bought into the market’s gospel.,theroot.com,2026-07-31,Opinion,Lawrence Ware,https://www.theroot.com/professor-why-are-our-gospel-icons-now-performing-on-t-2000118893
