title,description,source,date_of_publication,category,author,link
Anthropic Nears Trillion-Dollar Valuation After Its Latest Funding Round,"Anthropic is nearing a trillion-dollar valuation after raising new funding. As AFROTECH™ previously reported, Anthropic is an AI safety and research company. It is behind Claude, which recently rolled out its latest model, Opus 4.8. Early testers said the model demonstrates better judgment and is more reliable with agentic tasks, according to information shared by… Continue reading Anthropic Nears Trillion-Dollar Valuation After Its Latest Funding Round",afrotech.com,2026-05-29,Technology,Samantha Dorisca,https://afrotech.com/anthropic-nears-trillion-dollar-valuation-after-its-latest-funding-round
Kevin Hart’s Plant-Based Nutrition Company VitaHustle Receives Investment From Black-Owned PE Firm Axum Capital Partners,"Kevin Hart’s plant-based nutrition company has received new funding. In 2022, Hart founded VitaHustle, a plant-based nutrition company that offers an all-in-one protein wellness shake. VitaHustle’s tagline is “Daily Nutrition Simplified” and promises its customers that its offerings will support wellness, gut health, energy, and weight management.",afrotech.com,2026-05-29,Venture Capital,Samantha Dorisca,https://afrotech.com/kevin-hart-vitahustle-secures-investment-from-axum-capital
"UMG, Sony Music Entertainment Are Requesting For More Than 61,000 Recordings To Be Added To Copyright Infringement Lawsuit Against Suno","Universal Music Group and Sony Music Entertainment (Sony) want to update a lawsuit against the AI music-generation platform Suno. As AFROTECH™ previously reported, major record labels UMG and Sony, as well as Warner Music Group, accused Suno of “massive and ongoing infringement” in a lawsuit that states it “copied sound recordings from the labels ‘en masse and… Continue reading UMG, Sony Music Entertainment Are Requesting For More Than 61,000 Recordings To Be Added To Copyright Infringement Laws…",afrotech.com,2026-05-29,Technology,Samantha Dorisca,https://afrotech.com/umg-sony-want-recordings-added-to-copyright-lawsuit-against-suno
Uber President And COO Andrew Macdonald Admits AI Spending Is Becoming ‘Harder To Justify’,"Andrew Macdonald is getting candid about Uber’s spending on AI. Previously, Uber Chief Technology Officer, Praveen Neppalli, admitted the company had already reached its AI spending target in just four months, with Anthropic’s Claude Code playing a role, as it was used by around 5,000 of its engineers, according to Fortune. AI has enabled features… Continue reading Uber President And COO Andrew Macdonald Admits AI Spending Is Becoming ‘Harder To Justify’",afrotech.com,2026-05-28,Technology,Samantha Dorisca,https://afrotech.com/uber-president-andrew-macdonald-admits-ai-spending
Lawsuit Filed Against USDA Seeking For Restoration Of $127M In Cancelled Grants,"A lawsuit has been filed against the U.S. Department of Agriculture (USDA) regarding grants through the Increasing Land, Capital, and Market Access (LCM) program. As AFROTECH™ previously reported, the LCM program was funded during Joe Biden’s presidency through the Inflation Reduction Act and the American Rescue Plan Act. Starting in 2023, it has provided nearly $300… Continue reading Lawsuit Filed Against USDA Seeking For Restoration Of $127M In Cancelled Grants",afrotech.com,2026-05-28,Business,Samantha Dorisca,https://afrotech.com/lawsuit-filed-against-usda-for-cancelled-farming-grants
"Amazon MGM Studios And AWS To Provide Funding And AI Production Tools To Tech Startups, Filmmakers, And Digital Creators","Amazon MGM Studios and Amazon Web Services (AWS) have established a fund to support creators with AI production tools. GenAI Creators’ Fund According to a press release, the GenAI Creators’ Fund will provide filmmakers, digital creators, and tech startups with funding and access to “professional-grade AI tools” to support the production of high-quality film and television content.… Continue reading Amazon MGM Studios And AWS To Provide Funding And AI Production Tools To Tech Startups, Filmmakers…",afrotech.com,2026-05-28,Technology,Samantha Dorisca,https://afrotech.com/amazon-mgm-studios-aws-fund-ai-production-tools-to-tech-startups
NBA Plans To Implement AI Automated System For Instant Objective Calls,"NBA Commissioner Adam Silver says the league plans to use AI-assisted technology to automate objective calls. Silver was asked on “The Pat McAfee Show” what would be done to mitigate flopping in the league. By NBA standards, flopping is “an attempt to either fool referees into calling undeserved fouls or fool fans into thinking the… Continue reading NBA Plans To Implement AI Automated System For Instant Objective Calls",afrotech.com,2026-05-28,Technology,Samantha Dorisca,https://afrotech.com/nba-commissioner-adam-silver-says-league-to-use-ai-on-calls
Byron Allen Becomes Majority Owner Of BuzzFeed And Aims To Rival YouTube As The ‘Premier Free-Streaming Video Service’,"Byron Allen’s acquisition of BuzzFeed has closed. As AFROTECH™ previously reported, Allen is a media mogul with an estimated net worth of $1 billion through Allen Media Group, an affiliate of Allen’s family office. Allen Media Group’s portfolio includes nearly 400 local TV broadcast affiliates and a network of 650 free, ad-supported television channels, according… Continue reading Byron Allen Becomes Majority Owner Of BuzzFeed And Aims To Rival YouTube As The ‘Premier Free-Streaming Video Servic…",afrotech.com,2026-05-28,Media,Samantha Dorisca,https://afrotech.com/byron-allen-officially-becomes-majority-owner-of-buzzfeed
Robinhood Now Allows Users’ AI Agents To Trade Stocks And Make Credit Card Purchases,"Robinhood’s new trading feature and credit card product allow AI agents to operate on users’ behalf. Robinhood revealed two new AI agentic products on Wednesday, May 27, as tech companies continue to rally around the trend of AI agents. The Robinhood Agentic Trading Account allows an agent to trade stocks for users through a dedicated… Continue reading Robinhood Now Allows Users’ AI Agents To Trade Stocks And Make Credit Card Purchases",afrotech.com,2026-05-27,Technology,Adé Hennis,https://afrotech.com/robinhood-ai-agent
Kevin Hart Confirms Hartbeat Has Downsized But Isn’t On The Brink Of Closure,"Kevin Hart remains optimistic about Hartbeat’s future. As AFROTECH™ previously reported, Hartbeat — a global, multiplatform entertainment company — was founded by Hart, who was appointed CEO in 2025. Hartbeat laid off nearly 25% of its workforce in November 2024 and an additional dozen employees in December 2025. This included Eric Eddings and Lesley Gwam,… Continue reading Kevin Hart Confirms Hartbeat Has Downsized But Isn’t On The Brink Of Closure",afrotech.com,2026-05-27,Business,Samantha Dorisca,https://afrotech.com/kevin-hart-confirms-hartbeat-downsized-but-isnt-closing
"NasaClip, A Patented, Hands-Free, ER Doctor-Designed Nosebleed Relief Device, Has Made Its Way To The WNBA","A medical device for nosebleeds, founded by a Black woman doctor, has reached the WNBA. Dr. Elizabeth Clayborne, who earned her Doctor of Medicine from Case Western Reserve University School of Medicine, is the founder of NasaClip. This company offers a hands-free nosebleed relief device that stops nosebleeds “quickly, cleanly, and comfortably” for children and… Continue reading NasaClip, A Patented, Hands-Free, ER Doctor-Designed Nosebleed Relief Device, Has Made Its Way To The WNBA",afrotech.com,2026-05-27,Technology,Samantha Dorisca,https://afrotech.com/nasaclip-a-patented-device-for-nosebleeds-has-made-its-way-to-the-wnba
"TikTok And UMG Have Updated Their Multi-Year Licensing Agreement, Which Includes How They Plan To Navigate AI","TikTok and Universal Music Group (UMG) have signed a new agreement. As AFROTECH™ previously reported, the companies previously agreed to a licensing agreement that brought UMG’s recorded music and publishing catalogs back to TikTok. It was described as a “new era of strategic collaboration” at the time of its announcement in 2024, with promises to… Continue reading TikTok And UMG Have Updated Their Multi-Year Licensing Agreement, Which Includes How They Plan To Navigate AI",afrotech.com,2026-05-27,Technology,Samantha Dorisca,https://afrotech.com/tiktok-umg-licensing-ai-generated-music
This HBCU Just Had The Largest Graduating Class In Its History For Spring 2026 Commencement,"For students and families gathered at Bowie State University on May 22, 2026, this year’s commencement ceremony was bigger than a graduation. It was a celebration of legacy and possibility unfolding in real time. According to a university press release, Bowie State honored 887 graduates during its Spring 2026 commencement ceremony, making it the largest… Continue reading This HBCU Just Had The Largest Graduating Class In Its History For Spring 2026 Commencement",afrotech.com,2026-05-27,Education,Josh Rodgers,https://afrotech.com/bowie-state-university-2026-historic-graduation-class
Many AI-Generated Accounts Profiting From The Likeness Of Black Women Are Being Removed From TikTok And Instagram,Many AI-generated accounts profiting from the likeness of Black woman influencers have been removed. BBC and AI publication Riddance researchers discovered various accounts on TikTok and Instagram featuring hyper-sexualized Black female digital characters or avatars. These posts failed to provide any disclaimers that the content was AI-generated.,afrotech.com,2026-05-27,Technology,Samantha Dorisca,https://afrotech.com/tiktok-and-instagram-ai-generated-content-digital-blackface
Slutty Vegan Bankruptcy Filing Has Been Updated To Reflect $4M In Debt,"Slutty Vegan Founder Pinky Cole has made changes to her bankruptcy filing. As AFROTECH™ previously reported, she filed for Chapter 11 bankruptcy on Feb. 12, owing $1.2 million to the U.S. Small Business Administration and $192,000 to the Georgia Department of Revenue. At the time of the filing, she did not have an attorney, but… Continue reading Slutty Vegan Bankruptcy Filing Has Been Updated To Reflect $4M In Debt",afrotech.com,2026-05-26,Business,Samantha Dorisca,https://afrotech.com/pinky-cole-updates-bankruptcy-filing-to-reflect-4m-in-debt
Google CEO Sundar Pichai Addresses AI Fears Among Graduates Saying They Will Shape A ‘Better World’,"Google’s former and current CEO have both weighed in on the promise of new graduates in the age of AI, despite some showing skepticism about the technology. Former Google CEO Eric Schmidt delivered the commencement address to the University of Arizona’s Class of 2026, describing AI as a “technological transformation” that will influence every profession,… Continue reading Google CEO Sundar Pichai Addresses AI Fears Among Graduates Saying They Will Shape A ‘Better World’",afrotech.com,2026-05-26,Technology,Samantha Dorisca,https://afrotech.com/google-ceo-sundar-pichai-addresses-ai-fears-among-graduates
Obama Presidential Center Expected To Attract 700K Visitors Annually And Provide An Economic Boost To Nearby Businesses,"The Obama Presidential Center is expected to provide an economic boost to Chicago. As AFROTECH™ previously reported, the 19-acre campus is an $800 million museum and public gathering space honoring the legacy of former President Barack Obama and First Lady Michelle Obama. It will open its doors on Juneteenth in Chicago’s South Side. In an… Continue reading Obama Presidential Center Expected To Attract 700K Visitors Annually And Provide An Economic Boost To Nearby Businesses",afrotech.com,2026-05-26,Business,Samantha Dorisca,https://afrotech.com/obama-presidential-center-expected-to-provide-economic-boost
"More People In Relationships Are Secretly Forming Emotional Bonds With AI Chatbots, Study Finds","AI is increasingly shaping one unlikely area that many people may not regularly think about: real-life romantic relationships. The Wheatley Institute at Brigham Young University and the Institute for Family Studies recently surveyed 2,431 adults in the United States on the impact of AI romantic companions. According to the findings, 15% of young adults who… Continue reading More People In Relationships Are Secretly Forming Emotional Bonds With AI Chatbots, Study Finds",afrotech.com,2026-05-26,Technology,ShaCamree Gowdy,https://afrotech.com/study-people-in-relationships-secretly-secretly-date-ai-chatbots
"How Kountry Wayne Reportedly Built His Own Empire With 1B Monthly Views, Generating Eight Figures In Annual Revenue","Kountry Wayne didn’t originally plan to pursue comedy, but his gift led to an empire that brought him millions of dollars. The Georgia native admitted that when he entered the content and entertainment space, business was always his priority “from day one,” he said on the “Earn Your Leisure” podcast. He acknowledged comedy “was just… Continue reading How Kountry Wayne Reportedly Built His Own Empire With 1B Monthly Views, Generating Eight Figures In Annual Revenue",afrotech.com,2026-05-22,Business,Samantha Dorisca,https://afrotech.com/how-kountry-wayne-built-an-eight-figure-annual-media-empire
A Directory Of US-Based Black Physicians And Dentists Has Been Sued For Not Accepting A White Doctor,"A directory that helps people connect patients to Black doctors is being sued. Find A Black Doctor is an online directory founded by Dina D. Strachan, a graduate of Harvard University and Yale School of Medicine, and a board-certified dermatologist. According to its website, its directory features U.S.-based Black physicians and dentists in active clinical practice. It is… Continue reading A Directory Of US-Based Black Physicians And Dentists Has Been Sued For Not Accepting A White Doctor",afrotech.com,2026-05-22,Business,Samantha Dorisca,https://afrotech.com/a-directory-with-us-based-black-physicians-and-dentists-has-been-sued
"Waymo Has Served Over 20M Riders But Has Had To Pause Operations Across 4 Cities, Here’s Why","Waymo will pause operations in several cities. As AFROTECH™ previously reported, Waymo, owned by Alphabet Inc., is an autonomous ride-hailing service that calls itself the “world’s most experienced driver.” The company, co-led by Tekedra Mawakana, says its technology uses detailed custom maps, real-time sensor data, and AI to determine its position on the road at all… Continue reading Waymo Has Served Over 20M Riders But Has Had To Pause Operations Across 4 Cities, Here’s Why",afrotech.com,2026-05-22,Technology,Samantha Dorisca,https://afrotech.com/waymo-has-served-over-20m-riders-but-has-had-to-pause-operations-across-4-cities-heres-why
New AI Spotify Feature Allows Listeners Create Covers And Remixes Of Songs By Participating UMG Artists,Spotify is rolling out a new AI product aimed at improving the experience for music fans in partnership with Universal Music Group (UMG). Billboard reports that Spotify users will be able to create covers and remixes of songs by participating UMG artists and songwriters. The update was announced during Spotify’s Investor Day presentation on May… Continue reading New AI Spotify Feature Allows Listeners Create Covers And Remixes Of Songs By Participating UMG Artists,afrotech.com,2026-05-22,Technology,Samantha Dorisca,https://afrotech.com/spotify-remix-covers-and-songs-of-participating-umg-artists
"Data Suggests Black Women Are Being Hit Hardest By AI, Layoffs, And DEI Rollbacks","For years, Black women have been told that education, adaptability, and professionalism would create economic stability. But new labor data suggests that even being highly educated and deeply embedded in the workforce is not enough to shield them from economic instability when systems shift. According to analysis published by the Feminist Majority Foundation, Black women’s… Continue reading Data Suggests Black Women Are Being Hit Hardest By AI, Layoffs, And DEI Rollbacks",afrotech.com,2026-05-22,Business,Josh Rodgers,https://afrotech.com/black-women-negatively-impacted-by-ai-and-dei-rollbacks
"Even Though She Gave Billions To HBCUs, MacKenzie Scott Was Left Off The Chronicle Of Philanthropy’s Top Donor List","MacKenzie Scott has built a reputation for her generosity, reportedly donating roughly $7.2 billion in 2025 alone — including well over $1 billion to Historically Black Colleges and Universities (HBCUs). Despite her significant contributions and ongoing philanthropic work, Scott’s name was notably absent from the Chronicle of Philanthropy’s latest ranking of top donors.",afrotech.com,2026-05-21,Business,ShaCamree Gowdy,https://afrotech.com/mackenzie-scott-philanthropy-hbcus
