title,description,source,date_of_publication,category,author,link
Black Teens Called ‘Radioactive’ as D.C. Cuts Programs Meant to Help Them,"As the City Council votes to advance a permanent youth curfew, advocates say the real problem isn’t being addressed.",capitalbnews.org,2026-04-24,Culture,Alecia Taylor,https://capitalbnews.org/dc-youth-curfew-teen-takeover/
"Virginia’s Redistricting Vote Was About Representation, Power, and History","After weeks of wall-to-wall campaigning, Virginians approved a new House map — but now it faces a legal hurdle.",capitalbnews.org,2026-04-23,Elections,Brandon Tensley,https://capitalbnews.org/virginia-redistricting-vote-black-political-power/
Atlanta’s ‘Cop City’ Makes a Black Neighborhood a Testing Lab for AI Policing,"In America’s most surveilled city, a community loses forest land and gains a network of AI-enabled cameras.",capitalbnews.org,2026-04-22,Climate Change,"Adam Mahoney, Madeline Thigpen",https://capitalbnews.org/atlanta-cop-city-ai-policing-black-community/
A Sudden Resignation Leaves Florida’s Blackest Congressional District in Limbo,U.S. Rep. Sheila Cherfilus-McCormick represented Florida’s 20th Congressional District since 2022 and stepped down amid an ethics investigation.,capitalbnews.org,2026-04-21,News,Brandon Tensley,https://capitalbnews.org/a-sudden-resignation-leaves-floridas-blackest-congressional-district-in-limbo/
"In New Orleans, Black Cowboy Tradition Collides With Prison Rodeo Spectacle","As Angola’s prison rodeo debuts in the Superdome, Black riders in the city fight to preserve a tradition free from cages, cotton, and coerced labor.",capitalbnews.org,2026-04-17,History,Adam Mahoney,https://capitalbnews.org/angola-prison-rodeo-new-orleans-black-cowboys/
Trump’s Clash With the Pope Is Raising Alarm in Black Churches,"“We serve a God who believes in peace and love, but you have an administration pushing war and hate,” a Chicago faith leader says.",capitalbnews.org,2026-04-16,Politics & Policy,Brandon Tensley,https://capitalbnews.org/black-faith-leaders-trump-pope-leo/
"Justin Fairfax, Once a Rising Political Star, Kills Wife in Murder-Suicide","The investigation is ongoing, but authorities say the shooting seems to be related to a “complicated or messy divorce.”",capitalbnews.org,2026-04-16,Criminal Justice,Brandon Tensley,https://capitalbnews.org/who-is-justin-fairfax-virginia-shooting/
Railroad Wins Appeal to Take Generations-Old Land in Rural Georgia,Residents in Sparta have been fighting for years to protect their property from being seized through eminent domain.,capitalbnews.org,2026-04-15,Economic Development,Aallyah Wright,https://capitalbnews.org/georgia-court-sparta-railroad-land-seizure/
"In Rural Mississippi, a Black Town Bets on New Homes to Build Wealth","In Jonestown, an all-Black town, elders are helping to build housing and youth activities, but want more community support.",capitalbnews.org,2026-04-15,Economic Development,Aallyah Wright,https://capitalbnews.org/jonestown-mississippi-new-home-development-challenges/
Residents Say Musk’s AI Supercomputer Is a ‘Death Sentence’ for Memphis Communities,"A federal lawsuit claims xAI secretly fired up dozens of gas turbines, pumping smog and cancer‑linked chemicals into Black neighborhoods to fuel its growth.",capitalbnews.org,2026-04-15,Environmental Justice,Adam Mahoney,https://capitalbnews.org/elon-musk-xai-naacp-black-neighborhoods-pollution/
Michael Jackson’s Hometown Welcomes Film Screening Before World,"Thousands gathered in in Gary, Indiana, for an emotional screening of a biopic of the music legend.",capitalbnews.org,2026-04-14,Arts & Entertainment,Rayonna Burton-Jernigan,https://capitalbnews.org/michael-jackson-biopic-gary-premiere/
Louisiana Might Eliminate This Black Elected Official’s Job Before He Can Start It,Calvin Duncan had been sentenced to life behind bars before he was exonerated and won a position that would allow him to tackle criminal justice reform.,capitalbnews.org,2026-04-14,Politics & Policy,Brandon Tensley,https://capitalbnews.org/calvin-duncan-new-orleans-criminal-district-clerk/
HBCUs Say They Stand to Lose Out if College Athlete Pay Rules Don’t Change,Grambling State University’s vice president of athletics urged Congress to create a national law as questions grow about the current system.,capitalbnews.org,2026-04-13,Hbcus,Alecia Taylor,https://capitalbnews.org/hbcus-say-they-stand-to-lose-out-if-college-athlete-pay-rules-dont-change/
Astronaut Victor Glover Jr. Returns From History-Making Mission to the Moon,"The first Black astronaut to travel around the moon said his 10-day voyage is ""about human history.""",capitalbnews.org,2026-04-11,Science,Capital B Staff,https://capitalbnews.org/victor-glover-astronaut-moon-mission/
Black Service Members Warn Military Is Moving Backward,"Military service has long been seen as a means of upward mobility for Black Americans, but recent actions raise questions about inclusion.",capitalbnews.org,2026-04-10,Equity,Brandon Tensley,https://capitalbnews.org/military-diversity-hegseth/
Colorado Ranchers Fear For Their Lives After Shooting On Farm,"After years of facing harassment, the Mallerys say they are still experiencing it.",capitalbnews.org,2026-04-09,Black Farmers,Aallyah Wright,https://capitalbnews.org/black-colorado-ranchers-harassment/
How to Find Black Farmers in Your Area and Support Them,Answers to your questions about how to shop local as the federal government continues to eliminate resources for Black farmers.,capitalbnews.org,2026-04-09,Black Farmers,Aallyah Wright,https://capitalbnews.org/support-black-farmers-after-usda-cuts/
"In Roseland, Black Residents Were Told They Were Safe as Toxic Chemicals Spread",Newly released tests and documents in the Louisiana town contradict government reassurances and are fueling protest.,capitalbnews.org,2026-04-07,Politics & Policy,Adam Mahoney,https://capitalbnews.org/roseland-toxic-explosion-cover-up-health-risks/
Black Americans Warn Trump’s Threat to Iran Risks Dangerous Escalation,Some are calling the president’s comment a threat of “war crimes” and that “it’s time to use the 25th Amendment” to remove him from office.,capitalbnews.org,2026-04-07,Politics & Policy,"Brandon Tensley, Adam Mahoney",https://capitalbnews.org/trump-iran-threat-black-lawmakers-react/
Some Black Women Say the Best Thing They Did for Their Health Was Leave America,"Germany’s universal health care system, though far from perfect, has become a refuge for those seeking care and stability.",capitalbnews.org,2026-04-06,Black Migration,Jenae Barnes,https://capitalbnews.org/black-americans-germany-health-care-expats/
2 Live Crew’s Uncle Luke Is Running for Congress and Calling Out Black Trump Supporters,The trailblazer of Southern rap has moved from pushing cultural boundaries and buttons to demanding political accountability.,capitalbnews.org,2026-04-02,Politics & Policy,Brandon Tensley,https://capitalbnews.org/2-live-crew-uncle-luke-florida-congress-run/
"As USDA Cuts $300 Million, Black Farmers Say They Can’t Rely on the Government","The department nixed a Biden-era program meant to help underserved producers with access to land, capital, and markets.",capitalbnews.org,2026-04-01,Black Farmers,Aallyah Wright,https://capitalbnews.org/usda-ends-300-million-program-black-farmers/
A Financial Crisis Could Upend Kentucky’s Only Public HBCU,A bill quickly moving through the Kentucky General Assembly would give the state a stake in the school's operations.,capitalbnews.org,2026-04-01,Hbcus,Alecia Taylor,https://capitalbnews.org/kentucky-state-university-state-takeover-senate-bill-185/
The Supreme Court Fight That Could Unravel Who Gets to Be American,"A case could upend a constitutional guarantee rooted in Reconstruction, raising concerns about rights long seen as settled.",capitalbnews.org,2026-03-31,History,Brandon Tensley,https://capitalbnews.org/supreme-court-birthright-citizenship-case/
An Oil Explosion in a Black Texas Town Traces Back to Trump's Iran and Venezuela Crises,"“The chickens have come home to roost,” one resident said. “Our exact fears have come true.”",capitalbnews.org,2026-03-30,Air Pollution,Adam Mahoney,https://capitalbnews.org/port-arthur-refinery-explosion-venezuela-oil/
"This Black Town Has E. Coli in Its Drinking Water, but Feds Just Cut Support","Cahokia Heights, ​a Black Illinois community, was already drowning in sewage. Now it faces the loss of crucial federal repair money.",capitalbnews.org,2026-03-26,Politics & Policy,Adam Mahoney,https://capitalbnews.org/cahokia-heights-sewage-flooding-e-coli-tap-water/
U.S. Votes No as UN Calls Slave Trade ‘Gravest Crime’ and Backs Reparations,"Global leaders are moving toward reparations, but U.S. opposition leaves Black Americans fighting that battle largely on their own.",capitalbnews.org,2026-03-26,History,Adam Mahoney,https://capitalbnews.org/us-votes-against-un-resolution-slavery-gravest-crime/
